Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	tree_length
15408	-2091.231	-2248.255	157.0248	0.155832	0.391454	0.608546	0.844168	1.283753	0.101601	0.00105057	0.0179215	0.0499072	0.0804275	0.0561285	0.0386053	0.00938512	0.000131031	0.00612178	0.0450965	0.0600113	0.00563005	0.0365243	0.0251139	0.0419978	0.0357927	0.0508996	0.000256782	0.0494409	0.122105	0.0372656	0.0123961	0.00129202	0.00350765	0.00159021	0.000640211	0.00254232	0.0033743	0.0023814	0.00016555	0.000684907	8.19755e-05	0.0260741	0.00610073	0.027786	0.0110872	0.000961938	0.00510859	0.0115318	0.0206825	0.0104851	0.00646676	0.0166158	0.0074809	0.027747	0.0636254	0.00634723	0.036114	0.105113	0.0257445	0.0347354	0.0205396	0.0227449	0.00733189	0.00824291	0.00286279	0.0276999	0.0107791	0.0251405	0.00770558	0.0014908	0.0465139	0.00454899	0.00661329	0.0315052	0.00840838	0.00260745	0.00469428	0.0255755	0.00741694	0.01402	0.0140757	0.0316425	0.00852982	0.00187117	0.0808012	6.44461e-06	0.00194103	0.0841064	0.00809388	0.0950218	0.00363248	0.00305736	0.0417361	0.0255217	0.0204837	0.00540389	0.0121245	0.00332421	0.00765499	0.763348	0.158784	0.0361694	0.0416988	0.0978527	0.321884	0.70212	1.42426	3.10671	10.2194	1.680623	0.0487215	0.000503787	0.00859401	0.0239323	0.0385679	0.0269156	0.0185126	0.0045005	6.28341e-05	0.00293561	0.0216254	0.0287776	0.00269981	0.0175147	0.012043	0.0201395	0.0171639	0.0244082	0.000123136	0.0237087	0.0585537	0.0178702	0.00594439	0.00061957	0.00168204	0.000762563	0.000307004	0.00121913	0.0016181	0.00114197	7.9387e-05	0.000328437	3.93102e-05	0.0125035	0.00292552	0.0133244	0.00531673	0.000461284	0.00244975	0.00552992	0.00991798	0.00502797	0.00310104	0.00796785	0.00358736	0.0133057	0.0305107	0.00304372	0.0173179	0.0504055	0.0123454	0.0166569	0.00984949	0.010907	0.0035159	0.00395277	0.00137281	0.0132831	0.00516895	0.0120558	0.0036951	0.000714891	0.0223051	0.0021814	0.00317131	0.0151079	0.00403212	0.00125037	0.00225108	0.0122644	0.00355669	0.00672309	0.00674978	0.0151737	0.00409035	0.000897294	0.038747	3.09042e-06	0.000930795	0.040332	0.00388131	0.0455664	0.0017419	0.00146611	0.0200139	0.0122386	0.00982269	0.00259136	0.00581412	0.00159408	0.00367084	2.08535
15444	-2090.086	-2243.407	153.3208	0.189128	0.406545	0.593454	0.810872	1.681456	0.322964	0.00659298	0.0521177	0.0954309	0.0690343	0.102072	0.0514795	0.0140161	0.00473849	0.0714726	0.151888	0.145781	0.087946	0.077562	0.0463457	0.127595	0.153649	0.0571598	0.00626122	0.0304894	0.201677	0.0610768	0.0142696	0.0100381	0.0232778	0.00326877	0.00361058	0.00284922	0.00181002	0.0104373	0.00317968	0.00627447	0.000206686	0.042554	0.00911433	0.0151241	0.0147657	0.00977865	0.0251568	0.0290916	0.0349033	0.00812354	0.0262715	0.0157678	0.00166462	0.0349292	0.182163	0.00774937	0.0321714	0.00765392	0.202715	0.000307612	0.0160733	0.0139609	0.0184203	0.000339391	0.0705283	0.0461044	0.0921243	0.0289875	0.0649671	0.0429972	0.000451732	0.0273306	0.000312017	0.11605	0.013423	0.073216	0.00708571	0.00810289	0.00430832	0.0536479	0.139893	0.0417511	0.0305624	0.0787202	0.00604879	0.0120333	0.00312691	0.16076	0.0237313	0.0308723	0.0289258	0.00590977	0.0713113	0.11495	0.0144059	0.0470536	0.0371984	0.014759	0.0115201	0.753234	0.215651	0.0246355	0.00647942	0.153707	0.401189	0.752059	1.32968	2.49259	6.50587	1.354095	0.0753085	0.00153735	0.0121528	0.0222525	0.0160974	0.0238012	0.012004	0.00326827	0.00110492	0.016666	0.0354172	0.033993	0.0205072	0.0180859	0.0108069	0.0297525	0.0358278	0.0133285	0.00145999	0.00710951	0.047027	0.0142419	0.00332738	0.00234067	0.0054279	0.000762209	0.000841912	0.000664379	0.00042206	0.00243376	0.000741436	0.00146308	4.8195e-05	0.00992271	0.00212527	0.00352663	0.00344306	0.00228018	0.00586605	0.00678356	0.00813874	0.00189424	0.00612597	0.00367674	0.000388156	0.00814477	0.0424767	0.00180699	0.00750171	0.00178474	0.047269	7.17287e-05	0.00374796	0.0032554	0.00429524	7.9139e-05	0.0164458	0.0107506	0.0214815	0.00675929	0.015149	0.0100261	0.000105335	0.00637294	7.2756e-05	0.0270606	0.00312998	0.0170725	0.00165224	0.00188943	0.00100461	0.0125096	0.0326201	0.0097355	0.00712653	0.0183559	0.00141045	0.00280593	0.000729131	0.037486	0.00553364	0.0071988	0.00674491	0.00137804	0.0166283	0.0268041	0.00335916	0.0109719	0.00867391	0.0034415	0.00268624	4.288542
15480	-2084.215	-2237.495	153.2808	0.152012	0.389564	0.610436	0.847989	1.244847	0.405712	0.0186722	0.0439951	0.0717392	0.175934	0.118056	0.0593495	0.00364441	0.00191257	0.0675815	0.0488441	0.145071	0.111053	0.118511	0.0510198	0.111349	0.180868	0.0547398	0.00174564	0.0148424	0.274013	0.103061	0.000392172	0.0102404	0.00891541	0.00134811	0.0015003	0.000929962	0.0129868	0.000884946	0.000359358	0.024789	0.00284065	0.0264264	0.0340826	0.0263491	0.0261373	0.00411124	0.0157923	0.0320022	0.0469388	0.0090246	0.0152396	0.0173907	0.0240707	0.042786	0.114279	0.0328254	0.117032	0.211176	0.0706455	0.00353233	0.00838791	0.136168	0.0833747	0.0153008	0.00633307	0.0100521	0.147458	0.011328	0.0502085	0.0694796	0.0158472	0.0628139	0.00192528	0.031377	0.0130229	0.0255456	0.0613931	0.014559	0.0492941	0.123663	0.00767488	0.00334359	0.0180214	0.0102831	0.0107185	0.0313497	0.013592	0.0558991	0.223136	0.0174941	0.00384368	0.106238	0.00406162	0.0409603	0.00408326	0.0301724	0.00639866	0.00544045	0.00442413	0.709696	0.26027	0.0280157	0.00201852	0.209333	0.466413	0.788247	1.26864	2.14402	4.77708	1.130756	0.0872235	0.00401431	0.00945844	0.0154231	0.0378239	0.0253806	0.0127595	0.000783506	0.00041118	0.0145292	0.0105009	0.0311885	0.0238752	0.0254786	0.0109687	0.0239387	0.0388846	0.0117684	0.000375293	0.00319095	0.0589097	0.0221569	8.43125e-05	0.00220156	0.00191671	0.000289829	0.000322548	0.000199931	0.00279202	0.000190253	7.72579e-05	0.00532934	0.000610707	0.00568137	0.00732736	0.00566476	0.00561922	0.00088387	0.00339517	0.00688011	0.0100913	0.00194018	0.00327633	0.00373879	0.00517492	0.00919849	0.0245688	0.00705709	0.0251606	0.0454005	0.015188	0.000759411	0.0018033	0.0292745	0.0179246	0.00328949	0.00136154	0.00216109	0.0317018	0.00243539	0.0107943	0.0149373	0.00340696	0.0135043	0.000413912	0.00674569	0.00279977	0.00549202	0.0131988	0.00313002	0.0105977	0.0265862	0.00165001	0.000718834	0.00387439	0.00221074	0.00230436	0.00673982	0.00292212	0.0120177	0.0479716	0.00376104	0.000826348	0.02284	0.000873202	0.00880599	0.000877854	0.00648671	0.00137564	0.00116963	0.000951137	4.651412
15516	-2092.328	-2244.774	152.4467	0.197519	0.410021	0.589979	0.802481	1.801843	0.302692	0.0155874	0.0549419	0.107851	0.10826	0.0497119	0.107368	0.0023602	0.00550848	0.109515	0.156375	0.0842155	0.0363274	0.139129	0.0347261	0.106387	0.142567	0.018606	0.00464399	0.0590063	0.299905	0.106944	0.000503704	0.0229831	0.00749986	0.00738193	0.00179289	0.00917827	0.0145427	0.00275053	0.00317998	0.0465716	0.00111222	0.0536584	0.0281853	0.0350569	0.0138337	0.0106499	0.0172613	0.0165133	0.0540113	0.0030367	0.0395201	0.0626902	0.0182384	0.0409052	0.141734	0.00312904	0.0749332	0.335239	0.0231607	0.0142053	0.00235715	0.0566457	0.0111282	0.0081901	0.000441282	0.0198809	0.124289	0.00868526	0.0391001	0.0505696	0.000713784	0.0719757	0.00353429	0.0189837	0.00203041	0.00862299	0.019217	0.0307484	0.00661095	0.174468	0.00164697	0.00469585	0.00338179	0.145065	0.0232343	0.0298423	0.0240665	0.0590095	0.190148	0.198817	0.0055181	0.10907	0.00437726	0.0269657	0.0224014	0.0916056	0.0262371	0.00943935	0.0183517	0.839145	0.00958423	0.1402	0.0110706	0.188525	0.443196	0.77579	1.28901	2.25634	5.30433	1.206457	0.0629539	0.00324187	0.0114268	0.0224309	0.0225159	0.0103391	0.0223304	0.000490875	0.00114565	0.0227769	0.0325228	0.0175151	0.00755538	0.0289361	0.00722233	0.0221263	0.0296512	0.00386967	0.000965858	0.0122721	0.0623743	0.0222421	0.00010476	0.00478002	0.00155982	0.00153529	0.000372884	0.0019089	0.0030246	0.000572055	0.000661372	0.00968597	0.000231319	0.0111599	0.00586199	0.00729114	0.00287714	0.00221497	0.00359	0.00343444	0.0112333	0.000631572	0.00821939	0.0130383	0.00379322	0.00850747	0.0294779	0.000650779	0.0155846	0.069723	0.00481696	0.00295442	0.00049024	0.0117812	0.00231444	0.00170338	9.17778e-05	0.00413483	0.0258496	0.00180636	0.00813203	0.0105175	0.000148453	0.0149695	0.000735061	0.00394823	0.000422285	0.00179341	0.00399675	0.00639506	0.00137495	0.0362859	0.000342538	0.000976643	0.000703345	0.0301705	0.00483226	0.0062066	0.00500536	0.0122728	0.0395471	0.04135	0.00114765	0.0226844	0.000910383	0.00560834	0.00465904	0.0190521	0.00545679	0.0019632	0.00381679	4.808154
15552	-2098.572	-2251.344	152.7712	0.161459	0.39417	0.605829	0.838542	1.343283	0.417854	0.00808589	0.108923	0.000996987	0.0987833	0.262057	0.0756312	0.00462806	0.0142665	0.0764123	0.0394945	0.119969	0.0580209	0.0523879	0.0879894	0.0537667	0.269314	0.0191688	0.00162818	0.0779237	0.235069	0.0849163	0.0120125	0.00976439	0.00319519	0.010167	0.00653782	0.00383791	0.00434242	0.00286862	0.00507822	0.00524181	0.000347851	0.0233176	0.0293481	0.0364521	0.0171678	0.00235584	0.0158431	0.0311296	0.0306355	0.0160953	0.0145959	0.0311601	0.0500517	0.0746323	0.143049	0.0120717	0.051433	2.47511e-05	0.209549	0.00342934	0.00596216	0.00543856	0.0148198	0.00478811	0.147346	0.0371078	0.0463486	0.0244241	0.0144104	0.0892268	0.00394277	0.0413877	0.0751548	0.102525	0.0565993	0.0720084	0.0136034	0.010271	0.0164079	0.0820848	0.0714546	0.118262	0.0272523	0.0812862	0.0121526	0.0357441	0.00249792	0.244924	0.0354597	0.0872136	0.005123	0.0160333	0.0133657	0.0573638	0.0595464	0.059501	0.107036	0.0308096	0.00627235	0.68826	0.230262	0.0732481	0.00823035	0.250685	0.509277	0.810168	1.23431	1.96357	3.98906	1.000407	0.0842756	0.00163082	0.0219683	0.000201079	0.0199233	0.0528535	0.0152538	0.000933419	0.00287738	0.0154114	0.00796552	0.0241963	0.0117021	0.010566	0.0177463	0.010844	0.0543171	0.00386609	0.000328384	0.0157162	0.0474103	0.0171265	0.00242277	0.00196935	0.000644428	0.00205054	0.00131859	0.000774056	0.000875809	0.000578564	0.00102421	0.00105721	7.01571e-05	0.00470285	0.00591912	0.00735191	0.00346252	0.000475142	0.00319534	0.00627843	0.00617877	0.00324622	0.0029438	0.00628459	0.0100948	0.0150524	0.0288512	0.00243471	0.0103734	4.99196e-06	0.0422633	0.000691652	0.00120249	0.00109689	0.00298896	0.000965699	0.0297178	0.00748416	0.0093479	0.00492603	0.00290638	0.0179959	0.000795205	0.00834736	0.0151577	0.020678	0.0114153	0.0145232	0.00274364	0.00207152	0.00330925	0.0165554	0.0144115	0.023852	0.00549642	0.0163944	0.00245103	0.00720913	0.000503797	0.049398	0.00715176	0.0175898	0.00103324	0.00323371	0.00269568	0.0115695	0.0120097	0.0120006	0.0215877	0.00621389	0.00126505	4.958179
15588	-2099.741	-2252.267	152.5263	0.106339	0.363378	0.636622	0.893661	0.8561352	0.160242	0.011952	0.0678775	0.0160474	0.0205806	0.209247	0.0681415	0.00387351	0.00402861	0.0408691	0.0258887	0.171885	0.114608	0.0576336	0.0500342	0.057194	0.0846317	0.0588772	0.00321756	0.0624447	0.315415	0.109447	0.00410169	0.0323929	0.00826748	0.00481121	0.0146179	0.0135573	0.00920632	0.00244293	0.00376243	0.0165175	0.00427266	0.0378929	0.0180529	0.0108627	0.0128108	0.0102199	0.0151536	0.0386785	0.0457758	0.00674589	0.0178104	0.0601464	0.0785751	0.0386109	0.227716	0.0538008	0.0449262	0.0644866	0.00124331	0.0387243	0.0127364	0.0242217	0.0115555	0.0188065	0.00981852	0.057755	0.115424	0.0944807	0.0202436	0.202482	0.055309	0.0584121	0.221078	0.0336288	0.000862241	0.00376219	0.0261589	0.055436	0.288503	0.00470561	0.0774313	0.156191	0.246223	0.00305094	0.0351104	0.015223	0.20959	0.0193513	0.112003	0.00659794	0.0021411	0.00472299	0.0147754	0.00987132	0.13298	0.202997	0.059183	0.0222404	0.0810805	0.59319	0.254744	0.144602	0.00746502	0.263993	0.522287	0.816569	1.22464	1.91466	3.78798	0.963007	0.0298043	0.00222301	0.0126249	0.00298475	0.0038279	0.038919	0.012674	0.000720456	0.000749305	0.00760148	0.0048152	0.0319698	0.0213166	0.0107196	0.00930616	0.0106379	0.0157412	0.0109509	0.000598453	0.0116145	0.0586659	0.0203568	0.000762898	0.00602495	0.00153772	0.000894865	0.00271887	0.0025216	0.00171234	0.000454375	0.000699798	0.00307219	0.000794697	0.00704792	0.00335776	0.00202042	0.00238276	0.00190086	0.00281851	0.00719405	0.00851411	0.00125471	0.00331267	0.011187	0.0146146	0.00718148	0.0423542	0.0100067	0.00835609	0.0119942	0.00023125	0.00720257	0.00236892	0.00450513	0.00214928	0.00349794	0.00182621	0.0107422	0.0214685	0.017573	0.00376522	0.0376608	0.0102873	0.0108644	0.0411196	0.00625482	0.000160373	0.000699751	0.00486544	0.0103109	0.0536605	0.000875224	0.0144019	0.0290509	0.0457966	0.000567462	0.00653039	0.00283142	0.0389828	0.00359926	0.0208321	0.00122719	0.000398237	0.000878456	0.00274817	0.00183603	0.0247338	0.0377566	0.0110078	0.00413663	0.0150806	5.376462
15624	-2076.909	-2230.072	153.1625	0.143458	0.385193	0.614807	0.856543	1.16187	0.421097	0.0308559	0.0447095	0.00168876	0.0475093	0.0913556	0.129559	0.00944508	0.00686308	0.0787693	0.0684548	0.247843	0.0575313	0.034578	0.0683967	0.189354	0.0310663	0.0383998	0.0141023	0.102094	0.280138	0.0299735	0.00841273	0.0082472	0.00684979	0.00287107	0.00222627	0.00547677	0.00504995	0.00196038	0.000887277	0.0015221	0.00203188	0.028209	0.0202192	0.0359764	0.0137456	0.00764987	0.0214876	0.0283171	0.0575644	0.00115299	0.0337401	0.0530824	0.0510328	0.0344859	0.106796	0.160626	0.012485	0.0477133	0.016552	0.0500532	0.0130364	0.0251585	0.0361108	0.00235585	0.00145703	0.0190885	0.0913204	0.0686644	0.0515904	0.274084	0.0234957	0.0630059	0.184353	0.012409	0.028054	0.0103834	0.0274369	0.00393411	0.159917	0.00236574	0.0453718	0.00816371	0.126115	0.00640225	0.0130606	0.0153251	0.0827794	0.00355238	0.105132	0.0022894	0.00669328	0.00542352	0.00434078	0.00589711	0.163175	0.120176	0.0132848	0.0253745	0.0655619	0.612716	0.225837	0.157931	0.00351544	0.212055	0.469362	0.789799	1.26615	2.13055	4.71575	1.121413	0.0883442	0.00647343	0.00937984	0.000354295	0.00996723	0.019166	0.0271809	0.00198153	0.00143984	0.0165254	0.0143615	0.0519964	0.0120698	0.0072543	0.0143493	0.0397255	0.00651758	0.00805611	0.0029586	0.021419	0.0587716	0.00628831	0.00176495	0.00173022	0.00143706	0.000602337	0.000467061	0.001149	0.00105946	0.00041128	0.000186147	0.000319329	0.000426279	0.00591813	0.00424189	0.00754768	0.00288376	0.00160491	0.00450801	0.0059408	0.0120767	0.000241892	0.00707852	0.0111364	0.0107065	0.00723498	0.0224054	0.0336986	0.0026193	0.01001	0.00347254	0.0105009	0.00273497	0.00527813	0.00757587	0.000494246	0.000305677	0.00400468	0.0191586	0.0144055	0.0108234	0.0575016	0.00492928	0.0132183	0.0386765	0.00260335	0.0058856	0.00217838	0.00575613	0.000825359	0.0335498	0.000496321	0.0095188	0.00171271	0.0264584	0.00134316	0.00274005	0.00321514	0.0173667	0.000745273	0.0220562	0.000480306	0.00140422	0.00113783	0.000910675	0.00123719	0.0342333	0.0252124	0.00278708	0.00532346	0.0137546	4.766549
15660	-2086.242	-2239.368	153.126	0.210963	0.415366	0.584634	0.789037	2.016227	0.215835	0.0120952	0.0359767	0.0292692	0.0604321	0.113622	0.0769658	0.0142437	0.00117776	0.0611913	0.0823168	0.144206	0.0221898	0.155925	0.020932	0.179568	0.221667	0.0413109	0.00226834	0.0463522	0.535565	0.118025	0.00168303	0.00371607	0.0169734	0.0171796	0.00204016	0.00262163	0.00766619	0.00189055	0.000552176	0.00313732	0.000531677	0.0240635	0.0183522	0.0157216	0.0159622	0.0113995	0.0384949	0.008987	0.0464342	0.00756824	0.0380914	0.0246906	0.0250436	0.0487702	0.104548	0.0138007	0.0150768	0.321512	0.081226	0.000113894	0.00146056	0.0300914	0.107045	0.00913394	0.013689	0.00957103	0.0874814	0.00521926	0.0102066	0.0333521	0.0154741	0.0100069	0.0414417	0.0589066	0.0103248	0.029335	0.03953	0.0326502	0.0127721	0.0798638	0.00827977	0.00142476	0.0594532	0.0330133	0.0104267	0.000673495	0.00921064	0.150726	0.0868267	0.147967	0.00986743	0.0344124	0.000583923	0.00910194	0.020154	0.0396917	0.00232208	0.00565164	0.0601818	0.617311	0.2398	0.10039	0.042499	0.242297	0.500893	0.805983	1.24072	1.99643	4.12716	1.025015	0.0486497	0.00272628	0.00810924	0.00659735	0.0136215	0.0256107	0.0173483	0.00321058	0.00026547	0.0137927	0.0185544	0.0325043	0.00500163	0.0351458	0.00471813	0.0404751	0.0499643	0.00931159	0.00051129	0.0104479	0.120718	0.0266032	0.00037936	0.000837612	0.00382584	0.00387233	0.000459857	0.000590923	0.00172798	0.000426134	0.000124462	0.000707161	0.000119841	0.00542398	0.00413664	0.00354369	0.00359793	0.00256948	0.00867685	0.00202569	0.0104664	0.0017059	0.0085859	0.00556533	0.00564489	0.0109929	0.0235654	0.00311071	0.00339835	0.0724697	0.0183085	2.5672e-05	0.000329214	0.00678268	0.0241281	0.00205881	0.00308552	0.00215734	0.0197185	0.00117644	0.0023006	0.00751766	0.00348789	0.00225557	0.00934107	0.0132777	0.00232724	0.00661218	0.00891016	0.00735945	0.00287887	0.0180015	0.00186628	0.000321145	0.0134009	0.00744129	0.0023502	0.000151808	0.0020761	0.033974	0.019571	0.0333522	0.00222414	0.00775664	0.000131618	0.0020516	0.00454277	0.0089466	0.000523403	0.00127389	0.0135651	4.436506
15696	-2094.556	-2248.803	154.2465	0.18086	0.403003	0.596997	0.81914	1.571616	0.240727	0.0750507	0.0157773	0.0762922	0.0891178	0.104819	0.0742536	0.0061039	0.00951199	0.0258108	0.0184601	0.101151	0.0298144	0.172867	0.0488833	0.165743	0.135846	0.0550473	0.00676647	0.0417484	0.129118	0.0827699	0.0017015	0.011819	0.0227461	0.00404974	0.000260289	0.0107034	0.00312433	0.000954925	0.000959177	0.00750571	0.00371538	0.0316547	0.0141677	0.0347764	0.0071874	0.00599669	0.0129616	0.0233517	0.0224358	0.0165847	0.0093903	0.0198399	0.011598	0.0291908	0.109993	0.020127	0.0811235	0.138932	0.101626	0.000820578	0.00207579	0.0325102	0.135299	0.00594354	0.00669881	0.0029481	0.060886	0.0120651	0.00378243	0.0338618	0.00446135	0.0284978	0.0141207	0.0975184	0.0138222	0.0337555	0.0186712	0.00310545	0.042786	0.0504655	0.00102627	0.00187323	0.0413421	0.121536	0.0127297	0.0124607	0.01939	0.110208	0.168388	0.117214	0.00174167	0.0551774	0.0149078	0.0138861	0.0214434	0.0703818	0.00283467	0.00451174	0.0367413	0.737041	0.130729	0.0947165	0.0375135	0.187928	0.44251	0.775416	1.28963	2.25983	5.3212	1.208753	0.0617876	0.0192633	0.00404958	0.019582	0.0228739	0.026904	0.0190587	0.00156669	0.00244145	0.00662488	0.00473815	0.0259624	0.00765249	0.0443698	0.0125469	0.0425413	0.0348677	0.014129	0.00173675	0.0107156	0.0331408	0.0212446	0.000436724	0.0030336	0.00583825	0.00103945	6.68084e-05	0.00274724	0.000801923	0.000245101	0.000246192	0.00192649	0.000953628	0.00812483	0.00363643	0.00892607	0.0018448	0.00153918	0.00332687	0.0059937	0.00575862	0.0042568	0.00241021	0.00509232	0.00297686	0.00749241	0.028232	0.00516601	0.020822	0.0356596	0.0260843	0.000210618	0.000532795	0.00834441	0.0347274	0.00152553	0.00171939	0.00075669	0.0156276	0.00309675	0.000970839	0.00869133	0.0011451	0.00731454	0.00362436	0.0250301	0.00354774	0.00866403	0.00479235	0.000797078	0.0109819	0.012953	0.000263413	0.000480802	0.0106113	0.0311947	0.00326735	0.00319829	0.00497684	0.0282871	0.0432202	0.0300855	0.000447034	0.0141624	0.0038264	0.00356416	0.00550389	0.0180649	0.000727577	0.00115803	0.00943041	3.896045
15732	-2074.204	-2228.222	154.0178	0.114735	0.368796	0.631204	0.885265	0.9186911	0.231857	0.0231048	0.0100213	0.0396736	0.0241727	0.105272	0.0650247	0.00184271	0.00818083	0.0040205	0.0545049	0.130999	0.104197	0.256958	0.0356063	0.1353	0.112601	0.0857747	0.00174804	0.0548472	0.271416	0.125674	0.000764101	0.0105452	0.00566712	0.00320862	6.52476e-05	0.00332327	0.00244905	0.00948788	0.000214165	0.014316	0.0048491	0.0322092	0.0253386	0.0139797	0.0147549	0.0161715	0.00581906	0.0081419	0.0114309	0.00871447	0.0822165	0.049045	0.0204067	0.041763	0.168599	0.00263218	0.120271	0.311189	0.0664821	0.00535153	0.0089622	0.039683	0.0613161	0.00596778	0.00405434	0.00772394	0.0891766	0.0148937	0.0126022	0.0845391	0.00478551	0.0357737	0.00872017	0.0196752	0.00630121	0.0332316	0.0354748	0.010247	0.0694832	0.0679467	0.00213481	0.00416651	0.0058444	0.114783	0.0150475	0.00354835	0.0212546	0.0791163	0.30275	0.0607626	0.0037101	0.0408948	0.0064582	0.01878	0.019378	0.05777	0.0132083	0.000471795	0.0769568	0.662456	0.298971	0.0273131	0.0112606	0.206034	0.462814	0.786345	1.27171	2.1607	4.85357	1.142242	0.0525777	0.00523943	0.00227251	0.0089967	0.0054816	0.0238724	0.0147455	0.000417867	0.00185515	0.000911719	0.0123599	0.0297063	0.0236286	0.0582697	0.00807435	0.0306817	0.0255343	0.0194509	0.000396398	0.0124376	0.0615483	0.0284988	0.000173273	0.00239132	0.00128512	0.000727613	1.47961e-05	0.000753611	0.000555365	0.00215155	4.85657e-05	0.00324642	0.00109962	0.00730402	0.00574598	0.00317015	0.00334594	0.00366718	0.00131958	0.00184632	0.00259216	0.00197616	0.0186441	0.0111218	0.00462758	0.0094705	0.0382328	0.000596895	0.0272737	0.0705676	0.015076	0.00121355	0.00203234	0.00899882	0.0139045	0.0013533	0.000919394	0.00175154	0.0202224	0.0033774	0.00285778	0.0191708	0.0010852	0.00811231	0.00197745	0.00446171	0.00142891	0.00753586	0.00804453	0.00232369	0.0157566	0.0154081	0.000484107	0.00094483	0.00132532	0.0260292	0.00341229	0.000804651	0.00481986	0.017941	0.068654	0.013779	0.000841332	0.00927362	0.00146451	0.00425869	0.00439431	0.0131004	0.00299521	0.000106988	0.0174513	4.409797
