Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	tree_length
22896	-2079.917	-2234.253	154.3369	0.177215	0.401401	0.598598	0.822786	1.525734	0.26059	0.0158093	0.0591558	0.0369767	0.131151	0.0734459	0.0517511	0.00047467	0.0056734	0.0641195	0.0798052	0.128456	0.0730445	0.0822385	0.0804023	0.141036	0.125273	0.0477945	0.00514777	0.0308842	0.161026	0.0664885	0.0153454	0.00350964	0.00403248	0.00244671	0.0020734	0.00244482	0.0092803	0.000220539	4.86735e-05	0.00681122	0.00937749	0.0276505	0.0488762	0.0182748	0.00561991	0.00483541	0.00778756	0.0431308	0.0175635	0.0213717	0.0245794	0.0376985	0.0105224	0.0415358	0.121598	0.00384296	0.152892	0.0807109	0.00952676	0.000805572	0.17531	0.00922926	0.085095	0.0100219	0.0107214	0.0249019	0.0438364	0.00833921	0.00887619	0.0654106	0.017762	0.0508029	0.0719183	0.000715819	0.0059344	0.0134763	0.141036	0.0226779	0.00157525	0.000177556	0.0145055	0.0666609	0.0627644	0.0309149	0.00911166	0.0428831	0.00716211	0.0421552	0.0682131	0.129334	0.00341662	0.0842409	0.00317217	0.00727159	0.0102836	0.0349434	0.00747129	0.0126872	0.00163875	0.697336	0.13061	0.137836	0.0342177	0.185788	0.440046	0.774066	1.29188	2.27249	5.38249	1.217034	0.0674787	0.00409376	0.0153182	0.00957496	0.033961	0.0190185	0.0134007	0.000122914	0.00146911	0.0166035	0.0206653	0.0332632	0.0189146	0.0212954	0.0208199	0.0365209	0.0324389	0.0123762	0.001333	0.00799736	0.0416971	0.0172169	0.00397364	0.000908807	0.00104419	0.000633565	0.000536899	0.000633077	0.0024031	5.71076e-05	1.26038e-05	0.00176374	0.00242827	0.00715998	0.0126563	0.00473218	0.00145525	0.00125211	0.00201656	0.0111686	0.00454799	0.00553413	0.00636475	0.00976188	0.00272474	0.0107555	0.0314873	0.000995118	0.0395908	0.0208998	0.00246692	0.0002086	0.0453958	0.00238988	0.022035	0.00259513	0.00277627	0.00644826	0.0113513	0.00215941	0.00229845	0.0169378	0.0045994	0.0131552	0.018623	0.000185359	0.00153669	0.00348964	0.0365208	0.00587234	0.000407906	4.59775e-05	0.00375613	0.0172616	0.0162526	0.00800529	0.00235943	0.0111044	0.0018546	0.0109159	0.0176635	0.0334907	0.00088472	0.0218139	0.000821422	0.00188295	0.00266289	0.00904847	0.00193466	0.00328529	0.000424348	3.861807
22932	-2109.705	-2266.615	156.9102	0.211385	0.41553	0.58447	0.788615	2.023435	0.141235	0.0162712	0.00620923	0.0154894	0.0415392	0.0415426	0.0305237	0.00623341	0.00155733	0.028332	0.021961	0.0314755	0.0206283	0.0687095	0.0640443	0.0581241	0.0268208	0.019567	0.000572741	0.0213413	0.0839586	0.0395571	0.00577135	0.000225932	0.0047927	0.000823311	0.00559577	0.00260415	0.00161407	0.00247211	0.00549962	0.000957142	0.00297644	0.0156309	0.0221169	0.00437806	0.00166023	0.00395268	0.00504518	0.0190868	0.00942126	0.0113954	0.00830233	0.026893	0.0263316	0.00422034	0.0631483	0.00816238	0.0105214	0.00617056	0.00409787	0.0210803	0.0224902	0.0379809	0.019836	0.0588688	0.00391472	0.0108953	0.035577	0.00266634	0.0509139	0.0015378	0.0173256	0.0232192	0.00147315	0.0753542	0.0163424	0.0785902	0.000646164	0.0020263	0.00973619	0.0572387	0.00469866	0.0051733	0.0171612	0.0082508	0.00337921	0.00316821	0.00331511	0.014394	0.0437132	0.00279703	0.00755347	0.00110319	0.00198641	0.0274854	0.00230398	0.00251102	0.00527795	0.00439441	0.00154283	0.813605	0.0737518	0.103157	0.0094853	0.103677	0.331089	0.708324	1.41178	3.02033	9.64537	1.638819	0.0794577	0.00915406	0.00349327	0.00871421	0.0233697	0.0233716	0.0171724	0.00350687	0.000876141	0.0159394	0.0123551	0.0177079	0.0116053	0.0386555	0.0360309	0.0327002	0.0150892	0.0110083	0.00032222	0.0120065	0.0472345	0.0222546	0.00324692	0.000127108	0.00269634	0.000463189	0.00314814	0.00146508	0.000908065	0.00139079	0.00309404	0.000538482	0.00167452	0.00879385	0.0124428	0.00246307	0.000934035	0.00222375	0.00283838	0.0107381	0.00530034	0.00641098	0.00467084	0.0151298	0.014814	0.00237433	0.0355268	0.0045921	0.00591929	0.00347151	0.00230543	0.0118596	0.0126528	0.0213678	0.0111596	0.0331192	0.00220239	0.00612963	0.0200154	0.00150007	0.0286438	0.000865155	0.00974728	0.013063	0.000828784	0.0423937	0.0091941	0.0442143	0.000363527	0.00113998	0.00547751	0.0322021	0.00264343	0.00291046	0.00965479	0.00464184	0.00190112	0.00178241	0.00186506	0.00809796	0.0245928	0.00157359	0.00424953	0.000620649	0.00111754	0.0154631	0.00129621	0.00141268	0.00296934	0.00247226	0.000867983	1.777484
22968	-2092.605	-2247.391	154.7858	0.133522	0.379847	0.620153	0.866478	1.072041	0.332442	0.00395823	0.0507232	0.0063436	0.0276254	0.11591	0.177511	0.0029901	0.0100813	0.0399251	0.0784241	0.0765476	0.143142	0.095548	0.0340572	0.0563414	0.129991	0.061563	0.000528473	0.0254997	0.0875471	0.0939191	0.00618857	0.000734601	0.00580324	0.000281577	0.00789682	0.00534324	0.000150631	0.000745539	0.0148569	0.00250127	0.00555566	0.015713	0.0112904	0.0140899	0.0152008	0.00924929	0.00786119	0.0093638	0.0273871	0.00454514	0.0174076	0.0436962	0.000260039	0.040176	0.110846	0.0071694	0.0729086	0.215883	0.0364114	0.00290081	0.164237	0.00176692	0.0454773	0.0215044	0.00402948	0.0111438	0.0495736	0.0120407	0.00480926	0.00488287	0.00149664	0.0507206	0.0342614	0.0422359	0.0210567	0.00500519	0.290893	0.0206969	0.00190592	0.00103744	0.0134424	0.147912	0.037006	0.0384459	0.0908816	0.00423469	0.00703438	0.00987609	0.0132835	0.0710171	0.00662154	0.0979567	0.00670385	0.00499143	0.0111532	0.0119215	0.00794382	0.0216232	0.000251581	0.838003	0.0269119	0.128685	0.00640081	0.150133	0.396611	0.749372	1.33445	2.52136	6.66076	1.371108	0.0885542	0.00105437	0.0135114	0.00168977	0.0073587	0.0308754	0.0472843	0.000796486	0.00268542	0.010635	0.0208902	0.0203904	0.0381293	0.0254516	0.00907197	0.0150079	0.0346263	0.0163988	0.000140772	0.00679247	0.0233203	0.0250177	0.00164848	0.000195679	0.00154584	7.50051e-05	0.00210351	0.0014233	4.01242e-05	0.000198593	0.00395749	0.000666274	0.00147989	0.00418554	0.00300747	0.0037532	0.0040491	0.00246378	0.00209402	0.00249428	0.00729522	0.00121071	0.00463695	0.0116396	6.92678e-05	0.0107019	0.0295267	0.00190975	0.019421	0.0575058	0.00969907	0.000772703	0.0437486	0.000470662	0.012114	0.00572823	0.00107335	0.00296842	0.0132051	0.00320733	0.00128106	0.00130067	0.000398667	0.0135107	0.00912637	0.0112506	0.00560898	0.00133325	0.0774865	0.00551314	0.000507688	0.000276347	0.00358072	0.0393999	0.00985746	0.010241	0.0242086	0.00112802	0.00187378	0.00263074	0.00353839	0.0189171	0.00176381	0.0260932	0.00178574	0.00132959	0.00297094	0.00317559	0.00211603	0.00575987	6.70148e-05	3.754111
23004	-2072.367	-2228.353	155.9853	0.169834	0.39808	0.60192	0.830167	1.437201	0.145136	0.0248836	0.010479	0.0218983	0.04376	0.0656887	0.0987431	0.00139576	0.00430715	0.0381976	0.0516892	0.0546834	0.0939317	0.0432697	0.0215213	0.0396064	0.122899	0.0266151	0.0015659	0.0138642	0.14341	0.0595783	0.0088491	0.00525862	0.00221796	0.0012458	0.00216643	0.00420911	0.000166514	0.00115226	0.00239937	0.00156298	0.00604482	0.0179043	0.011535	0.0039857	0.0065096	0.00871735	0.00205673	0.0135071	0.022347	0.00816371	0.0135594	0.0328531	0.00198924	0.0370186	0.118537	0.00140815	0.0234081	0.135895	0.0162031	0.00206939	0.13897	0.00841546	0.0290659	0.00805886	0.00609554	0.00429051	0.0510334	0.0153237	0.0012088	0.016123	0.000750966	0.02229	0.0431894	0.0269953	0.00604156	0.00573053	0.161164	0.00409695	0.00147444	0.000438947	0.0277178	0.00433466	0.0275386	0.0874458	0.0941781	0.0293463	0.0070211	0.0278573	0.00704059	0.0857517	0.00915501	0.0649478	0.00634161	0.00420898	0.00110372	0.013556	0.0139057	0.042083	0.0052264	0.839003	0.0816203	0.0777077	0.00166933	0.12048	0.356255	0.724699	1.37988	2.80698	8.30011	1.530208	0.0527847	0.00904996	0.00381112	0.00796424	0.0159151	0.0238904	0.035912	0.000507627	0.00156648	0.0138922	0.0187989	0.0198879	0.0341622	0.0157368	0.00782712	0.0144045	0.0446975	0.00967967	0.000569505	0.0050423	0.0521571	0.0216681	0.00321834	0.00191251	0.000806654	0.000453086	0.000787911	0.00153082	6.05597e-05	0.000419067	0.000872632	0.000568442	0.00219845	0.00651164	0.00419519	0.00144957	0.00236749	0.00317043	0.000748015	0.00491243	0.00812743	0.00296907	0.00493144	0.0119484	0.00072347	0.0134634	0.043111	0.000512132	0.00851335	0.0494238	0.00589293	0.000752619	0.0505424	0.00306063	0.010571	0.00293094	0.0022169	0.00156042	0.0185604	0.00557309	0.000439632	0.00586379	0.00027312	0.00810669	0.0157076	0.00981795	0.00219726	0.00208415	0.0586139	0.00149003	0.000536243	0.000159641	0.0100807	0.00157648	0.0100156	0.0318033	0.0342518	0.010673	0.00255352	0.0101315	0.0025606	0.0311872	0.0033296	0.023621	0.00230639	0.00153077	0.000401415	0.0049302	0.00505737	0.0153052	0.0019008	2.749582
23040	-2096.035	-2254.222	158.1875	0.00302293	0.189632	0.810368	0.996977	0.1871237	0.0874788	0.0128784	0.00957728	0.0155835	0.0531955	0.0724263	0.0402851	0.00380261	0.00184664	0.0295563	0.0107122	0.0704445	0.020906	0.0339343	0.0639037	0.0355661	0.0744432	0.0162157	0.000839066	0.0309978	0.0758334	0.0249201	0.006418	0.000690614	0.000156362	0.00140589	0.00675573	0.00328029	0.00269832	0.00231607	0.00302951	0.004191	0.0076026	0.030776	0.00888459	0.0118896	0.00524813	0.00363326	0.00987749	0.0145142	0.0263359	0.00076055	0.00556638	0.013157	0.00490721	0.0156983	0.0456734	0.00234393	0.0429517	0.0146388	0.0286601	0.0171208	0.000397896	0.000252001	0.00170459	0.0357822	0.0281422	0.0122401	0.037931	0.0488615	0.0375562	0.0386403	0.0112608	0.0859736	0.0179032	0.0248656	0.00174342	0.00101616	0.0816699	0.0637829	0.00373084	0.00213668	0.0136808	0.00839175	0.00396283	0.076321	0.0327524	0.00101901	0.000315696	0.00119087	0.0123072	0.00376741	0.0599735	0.00368766	0.00344439	0.01056	0.0154254	0.0037108	0.0143457	0.0127415	0.00577435	0.135686	0.65058	0.0423565	0.171377	0.100819	0.326606	0.705317	1.4178	3.06179	9.9188	1.659033	0.0449649	0.0066196	0.00492281	0.00801005	0.027343	0.0372278	0.0207069	0.00195458	0.000949187	0.0151922	0.00550615	0.0362091	0.0107459	0.0174425	0.0328471	0.0182813	0.0382645	0.00833503	0.000431287	0.0159332	0.0389791	0.0128092	0.00329891	0.000354982	8.03716e-05	0.000722639	0.00347251	0.0016861	0.00138696	0.00119048	0.0015572	0.00215421	0.00390781	0.0158191	0.00456676	0.00611138	0.00269758	0.00186753	0.00507712	0.00746043	0.0135369	0.00039093	0.00286117	0.00676283	0.00252235	0.00806909	0.0234765	0.0012048	0.0220775	0.0075245	0.0147316	0.00880026	0.000204522	0.000129531	0.000876173	0.0183924	0.0144654	0.00629153	0.0194969	0.0251152	0.0193042	0.0198615	0.00578815	0.0441912	0.00920239	0.0127811	0.000896132	0.000522315	0.041979	0.032785	0.00191768	0.00109827	0.00703205	0.00431343	0.00203693	0.0392297	0.016835	0.00052378	0.00016227	0.00061212	0.00632602	0.00193648	0.0308269	0.00189549	0.00177045	0.00542792	0.00792877	0.00190738	0.00737383	0.00654923	0.00296807	1.945491
23076	-2082.908	-2238.45	155.5416	0.132138	0.379077	0.620923	0.867862	1.060039	0.168491	0.0552527	0.0126181	0.0444356	0.0673783	0.073614	0.0637025	0.0132796	0.0139011	0.056692	0.0385487	0.108558	0.0604276	0.0537515	0.0042635	0.111965	0.0726696	0.0644655	0.00283609	0.0262604	0.221761	0.0498742	0.000779192	0.0117473	0.0174792	0.00558491	0.00613034	0.00930431	0.00546022	0.00168986	0.0025923	0.00688789	0.00320835	0.0396	0.0168426	0.0228227	0.00536438	0.00489402	0.0233199	0.0169264	0.0308172	0.00523185	0.00722644	0.0324961	0.00278924	0.0227252	0.0638806	0.00739323	0.0693327	0.11186	0.0194841	0.0172558	0.17522	0.0155903	0.0514681	0.0216144	0.0044518	0.00237978	0.065555	0.0192908	0.000468654	0.0127987	0.0287676	0.0411649	0.0634502	0.0819701	0.000491354	0.00690318	0.167215	0.0324883	0.0110483	0.0101907	0.00559229	0.0382597	0.00571328	0.0831039	0.0113313	0.156786	0.00517564	0.0300403	0.0448814	0.0468201	0.00831057	0.00396578	0.0013259	0.000766088	0.00703388	0.0130015	0.0536202	0.0185801	0.00443412	0.743943	0.237102	0.0112404	0.00771519	0.152402	0.399523	0.751084	1.33141	2.50298	6.56161	1.360264	0.0506413	0.0166067	0.00379248	0.0133555	0.0202511	0.0221253	0.0191463	0.00399129	0.00417808	0.0170393	0.0115861	0.0326281	0.018162	0.0161555	0.00128143	0.033652	0.0218414	0.0193756	0.00085241	0.00789278	0.066652	0.0149901	0.000234193	0.00353074	0.00525353	0.00167859	0.00184253	0.00279649	0.00164112	0.000507901	0.000779137	0.00207021	0.000964297	0.0119021	0.00506219	0.00685955	0.00161231	0.00147094	0.00700898	0.00508737	0.00926236	0.00157248	0.00217197	0.00976698	0.00083833	0.00683025	0.0191999	0.0022221	0.0208385	0.0336205	0.00585612	0.00518636	0.0526638	0.00468579	0.0154692	0.00649639	0.00133803	0.000715262	0.0197031	0.00579802	0.000140858	0.00384675	0.00864635	0.0123725	0.0190705	0.0246368	0.00014768	0.00207481	0.0502579	0.00976464	0.00332066	0.00306291	0.00168081	0.0114993	0.00171717	0.0249776	0.00340572	0.0471233	0.00155558	0.00902887	0.0134895	0.0140722	0.00249781	0.00119195	0.000398511	0.000230254	0.00211409	0.00390772	0.016116	0.00558441	0.00133271	3.327141
23112	-2065.031	-2220.866	155.8354	0.00397007	0.198154	0.801846	0.99603	0.1996547	0.295595	0.0042898	0.0433266	0.0682184	0.0817025	0.0680368	0.0855683	0.0192956	0.00134736	0.0260995	0.0451493	0.13552	0.00981111	0.0965123	0.077092	0.0924766	0.0522887	0.0428086	0.000316698	0.0577397	0.248761	0.0863752	0.00213047	0.000639144	0.00944254	0.000349635	0.00141185	0.0160117	0.00276838	0.000473381	0.00594808	0.00314618	0.00608979	0.0391052	0.0280775	0.0197241	0.012423	0.00411586	0.0121784	0.0225026	0.044603	0.0122907	0.0221977	0.0307508	0.00427276	0.0305061	0.121717	0.00110875	0.0772747	0.0174029	0.0143756	0.00618026	0.00396956	0.0303699	0.0503066	0.0300657	0.0470805	0.0156112	0.0495656	0.0754487	0.077236	0.00614424	0.0241829	0.101183	0.0451386	0.0633959	0.00486687	0.00549356	0.204071	0.0647059	0.00136448	0.00511428	0.0184691	0.00862008	0.0011042	0.131519	0.050835	0.0157469	0.00228629	0.012432	0.00461709	0.0707547	0.0951443	0.00970976	0.00376965	0.0244111	0.0603358	0.00449004	0.0185796	0.0163251	0.00933283	0.342443	0.545604	0.0584693	0.0534836	0.18844	0.443098	0.775737	1.2891	2.25684	5.30673	1.206784	0.0805141	0.00116845	0.0118013	0.0185813	0.0222541	0.0185318	0.0233071	0.00525573	0.000366994	0.00710897	0.0122978	0.036913	0.00267235	0.026288	0.0209983	0.0251888	0.0142424	0.0116602	8.6262e-05	0.0157271	0.0677573	0.0235268	0.000580297	0.00017409	0.00257196	9.52336e-05	0.00038456	0.00436127	0.00075405	0.000128939	0.00162014	0.000856955	0.00165873	0.0106515	0.00764774	0.00537246	0.00338377	0.00112108	0.00331716	0.00612926	0.0121489	0.00334774	0.00604621	0.00837588	0.00116381	0.00830923	0.0331531	0.000302002	0.0210481	0.00474019	0.00391561	0.00168338	0.00108123	0.00827215	0.0137025	0.00818928	0.0128238	0.00425218	0.0135007	0.0205507	0.0210375	0.00167357	0.00658693	0.0275601	0.0122948	0.0172677	0.00132564	0.00149633	0.0555848	0.0176246	0.000371657	0.00139302	0.00503061	0.00234793	0.000300761	0.0358232	0.0138464	0.00428915	0.000622739	0.00338622	0.0012576	0.0192721	0.0259154	0.00264474	0.00102678	0.0066491	0.0164342	0.001223	0.00506072	0.00444662	0.00254207	3.671346
23148	-2091.232	-2246.421	155.1892	0.191602	0.407582	0.592418	0.808398	1.715969	0.0945699	0.0192208	0.0233838	0.0986121	0.0538405	0.0778752	0.0464286	0.00690423	0.000864622	0.0499756	0.0580609	0.0940925	0.0546242	0.0931396	0.0416694	0.114655	0.123784	0.0472099	0.000618882	0.0294865	0.165626	0.128899	0.000626672	0.00627324	0.00517566	0.00665676	0.00385041	0.00483813	0.00304773	1.24073e-05	0.00252348	0.0176316	0.0018445	0.0338902	0.00892958	0.0272447	0.0134795	0.00810516	0.0164221	0.00693175	0.0269105	0.0113276	0.00843434	0.0390503	0.0138315	0.02561	0.112443	0.00272976	0.0631912	0.0464544	0.078132	0.000714141	0.17386	0.0144851	0.0285174	0.00433727	0.00536091	0.0113681	0.0591637	0.00879371	0.00103506	0.00496667	0.0151721	0.0209431	0.11037	0.0287031	0.000707425	0.00838214	0.17951	0.00633607	0.00542985	0.00784679	0.0374898	0.0249415	0.0434753	0.0647088	0.0177626	0.0560626	0.00457835	0.0328038	0.0111851	0.0477098	0.0202128	0.0200115	0.00518353	0.00250174	0.00653725	0.00285894	0.0407697	0.0336533	0.0011033	0.814748	0.113313	0.0501924	0.021747	0.152253	0.399334	0.750973	1.33161	2.50417	6.56799	1.360966	0.0296579	0.00602781	0.00733334	0.0309256	0.0168848	0.0244223	0.0145604	0.00216522	0.000271153	0.0156727	0.0182084	0.0295082	0.0171306	0.0292093	0.0130679	0.0359566	0.0388196	0.0148054	0.000194087	0.00924721	0.0519417	0.0404239	0.00019653	0.00196734	0.00162313	0.00208761	0.00120752	0.00151728	0.000955795	3.89104e-06	0.000791383	0.0055294	0.000578449	0.0106282	0.00280039	0.00854415	0.00422728	0.00254185	0.00515011	0.00217385	0.00843937	0.00355242	0.00264508	0.0122465	0.00433768	0.0080315	0.0352632	0.000856074	0.0198173	0.0145685	0.0245028	0.000223961	0.0545239	0.00454265	0.00894328	0.0013602	0.00168123	0.00356512	0.0185542	0.00275778	0.000324603	0.00155759	0.0047581	0.00656793	0.0346129	0.00900151	0.000221854	0.00262871	0.0562959	0.00198704	0.00170285	0.00246082	0.0117571	0.00782186	0.0136342	0.0202932	0.00557049	0.0175817	0.00143581	0.0102875	0.00350773	0.0149622	0.00633891	0.00627577	0.0016256	0.000784565	0.00205013	0.000896587	0.0127857	0.010554	0.000346005	3.188692
23184	-2086.391	-2238.549	152.1583	0.00440215	0.201547	0.798453	0.995598	0.2048357	0.467622	0.00861178	0.132854	0.033044	0.0942473	0.0686286	0.101526	0.00116024	0.0098783	0.121094	0.22808	0.191881	0.0411788	0.12357	0.107377	0.254291	0.0141644	0.0341764	0.00261915	0.125602	0.323332	0.127972	0.00338388	0.0219717	0.0138077	0.00534847	0.0012991	0.00948089	0.00480171	0.000531323	0.000382959	0.00239846	0.00833548	0.0739197	0.0235557	0.0189134	0.0137904	0.00851959	0.0163725	0.0317419	0.0645508	0.0169532	0.0391089	0.0517363	0.0183516	0.0417305	0.140597	0.00265511	0.143725	0.0266181	0.0175003	0.0490918	0.0102883	0.0187159	0.0434995	0.0799626	0.0106634	0.00153514	0.153553	0.164326	0.105951	0.0587271	0.0261912	0.225487	0.0844304	0.0818044	0.0020379	0.00269886	0.355207	0.112898	0.00112938	0.0145336	0.02776	0.0231926	0.0195966	0.256617	0.0554164	0.00595241	0.00235892	0.00501498	0.0371412	0.0193353	0.162851	0.0165148	0.00780261	0.00413601	0.0118092	0.0816429	0.0106562	0.00962565	0.0341624	0.477173	0.380386	0.0481461	0.0942944	0.239201	0.497761	0.804407	1.24315	2.009	4.18059	1.034316	0.0802191	0.00147733	0.0227906	0.0056686	0.0161678	0.011773	0.0174165	0.000199035	0.00169459	0.0207733	0.0391263	0.0329166	0.00706409	0.021198	0.0184202	0.0436229	0.00242987	0.00586286	0.000449307	0.0215466	0.0554666	0.0219533	0.000580493	0.00376918	0.00236867	0.000917514	0.000222856	0.00162642	0.000823719	9.11468e-05	6.56954e-05	0.000411449	0.00142993	0.0126807	0.00404091	0.00324453	0.0023657	0.00146151	0.00280866	0.00544523	0.0110735	0.00290827	0.00670902	0.0088752	0.00314815	0.00715874	0.0241189	0.000455476	0.0246557	0.00456625	0.00300212	0.00842154	0.00176493	0.00321066	0.0074622	0.0137173	0.00182927	0.000263348	0.0263416	0.0281896	0.0181755	0.0100744	0.00449302	0.0386816	0.0144838	0.0140333	0.000349595	0.000462981	0.0609346	0.0193672	0.000193742	0.00249319	0.00476215	0.00397862	0.00336174	0.0440218	0.00950651	0.00102112	0.000404666	0.000860305	0.00637146	0.0033169	0.0279366	0.00283306	0.00133851	0.000709519	0.00202583	0.0140056	0.00182804	0.00165125	0.00586046	5.829308
23220	-2084.246	-2241.511	157.265	0.000964476	0.159779	0.840221	0.999036	0.147773	0.349504	0.0230843	0.0427148	0.0187481	0.054167	0.0517806	0.0443016	0.00572217	0.00261872	0.0599022	0.0511414	0.117782	0.0396015	0.0278343	0.015997	0.071063	0.0696443	0.0245105	3.50446e-05	0.0489852	0.0998989	0.0322165	0.00153272	0.00217742	0.00688429	0.00144599	0.0109391	0.00335294	0.000871351	0.000701984	0.000266071	0.0011758	0.00265087	0.0258056	0.0147534	0.0201921	0.0113027	0.00701392	0.00404935	0.0184424	0.0219147	0.000636077	0.0192735	0.021808	0.00606116	0.0101767	0.0604931	0.00487765	0.110777	0.00931342	0.0198797	0.00444998	0.0053318	0.0236964	0.0189405	0.00230111	0.00938706	0.00578994	0.00431789	0.0677503	0.0555796	0.0509305	0.0222938	0.0543802	0.00929191	0.00453471	0.00353173	0.0021893	0.144724	0.051069	0.00283386	0.00185393	0.010628	0.0016642	0.000717666	0.133388	0.0448627	0.0270117	0.00197199	0.00691455	0.0128533	0.000705249	0.0802529	0.00989732	0.00111377	0.0121292	0.0322215	0.0371957	0.00519543	0.00479423	0.0231174	0.498571	0.475293	0.0251814	0.000954565	0.145951	0.391184	0.746157	1.3402	2.55634	6.85162	1.391536	0.131302	0.00867235	0.0160471	0.00704328	0.0203495	0.019453	0.0166432	0.00214971	0.000983801	0.0225041	0.0192128	0.0442485	0.0148775	0.0104568	0.00600975	0.026697	0.026164	0.00920812	1.31656e-05	0.0184028	0.0375301	0.0121031	0.000575815	0.000818016	0.00258629	0.000543231	0.00410962	0.00125963	0.00032735	0.000263722	9.99577e-05	0.000441724	0.000995879	0.00969467	0.00554256	0.00758577	0.00424621	0.002635	0.00152126	0.00692845	0.00823295	0.000238962	0.0072407	0.00819286	0.00227706	0.00382319	0.0227261	0.00183244	0.0416167	0.00349887	0.00746844	0.00167177	0.00200306	0.00890227	0.00711558	0.000864482	0.00352654	0.00217517	0.00162215	0.0254525	0.0208802	0.0191336	0.00837535	0.0204296	0.00349079	0.0017036	0.0013268	0.000822478	0.0543699	0.0191856	0.00106463	0.000696484	0.00399274	0.000625207	0.000269613	0.0501114	0.0168541	0.0101478	0.000740839	0.00259766	0.00482874	0.000264949	0.0301495	0.00371823	0.000418424	0.00455672	0.012105	0.0139737	0.00195182	0.0018011	0.00868476	2.661834
